"id","type","priority","title","message","is_read","link_url","related_entity_id","created_at"
"849","customer","high","New Customer","New account registered: @lilac_heaven3","false","#customers:lilac_heaven3",,"""2026-04-21T17:46:16.165Z"""
"850","customer","high","New Customer","New account registered: @jcwizzz99","false","#customers:jcwizzz99",,"""2026-04-21T18:23:05.628Z"""
"851","order","high","New Order","New order #1924 placed by @carpediem831 — $8.50","false","#orders:8d413bd7-a634-41fd-95a2-b4c823cc726b","8d413bd7-a634-41fd-95a2-b4c823cc726b","""2026-04-21T19:17:53.468Z"""
"852","order","high","New Order","New order #2699 placed by @mcgadav — $8.50","false","#orders:5f2d6094-a190-4837-84be-822f4364e1c8","5f2d6094-a190-4837-84be-822f4364e1c8","""2026-04-21T19:29:06.483Z"""
"853","order","high","New Order","New order #7345 placed by @jcwizzz99 — $17.00","false","#orders:70d1c15c-526d-4142-a58d-f05732c3dbaa","70d1c15c-526d-4142-a58d-f05732c3dbaa","""2026-04-21T19:37:35.311Z"""
"854","customer","high","New Customer","New account registered: @shezlind","false","#customers:shezlind",,"""2026-04-21T20:04:33.404Z"""
"855","customer","high","New Customer","New account registered: @theurgist","false","#customers:theurgist",,"""2026-04-21T20:08:42.812Z"""
"856","order","high","New Order","New order #1140 placed by @theurgist — $25.50","false","#orders:ba52f093-4fb3-4534-88f0-a17357580d26","ba52f093-4fb3-4534-88f0-a17357580d26","""2026-04-21T20:15:35.110Z"""
"857","customer","high","New Customer","New account registered: @tj2000751","false","#customers:tj2000751",,"""2026-04-21T20:25:12.359Z"""
"858","customer","high","New Customer","New account registered: @fizzybubblech1","false","#customers:fizzybubblech1",,"""2026-04-21T20:37:04.034Z"""
"859","order","high","New Order","New order #6503 placed by @tj2000751 — $28.50","false","#orders:7ae6c059-1b68-47a7-bd23-ee3a53c75d16","7ae6c059-1b68-47a7-bd23-ee3a53c75d16","""2026-04-21T20:41:43.183Z"""
"860","order","high","New Order","New order #4590 placed by @ricinuscommunis — $27.50","false","#orders:3da4ab09-98c5-4ebd-af98-43f39b60a5dc","3da4ab09-98c5-4ebd-af98-43f39b60a5dc","""2026-04-21T20:52:51.856Z"""
"861","order","medium","Order Edited","Order #2078 was edited by @figuerro — new total: $25.50","false","#orders:b595f159-cfe5-422e-a043-d29a499e3895","b595f159-cfe5-422e-a043-d29a499e3895","""2026-04-21T21:06:58.874Z"""
"862","customer","high","New Customer","New account registered: @discost1ck","false","#customers:discost1ck",,"""2026-04-21T21:38:02.935Z"""
"863","customer","high","New Customer","New account registered: @thejoseph","false","#customers:thejoseph",,"""2026-04-21T21:58:07.247Z"""
"864","customer","high","New Customer","New account registered: @leftyisright","false","#customers:leftyisright",,"""2026-04-21T21:59:24.931Z"""
"865","order","medium","Order Edited","Order #5598 was edited by @untamedchazy — new total: $1042.50","false","#orders:ada0a563-7e91-4fd9-825a-305ab7e8dfa0","ada0a563-7e91-4fd9-825a-305ab7e8dfa0","""2026-04-21T22:59:13.728Z"""
"866","customer","high","New Customer","New account registered: @eyjafi","false","#customers:eyjafi",,"""2026-04-21T23:42:43.849Z"""
"867","order","medium","Order Edited","Order #9248 was edited by @xxpoppyx — new total: $400.00","false","#orders:4a842ae5-4bbf-4072-8ac7-4bf818af9fa3","4a842ae5-4bbf-4072-8ac7-4bf818af9fa3","""2026-04-22T05:20:08.641Z"""
"868","customer","high","New Customer","New account registered: @srteepeps","false","#customers:srteepeps",,"""2026-04-22T05:50:58.853Z"""
"869","order","high","New Order","New order #5129 placed by @purpleguava3127 — $1030.00","false","#orders:e5ec6c6d-130f-440e-b17c-b3473189b6da","e5ec6c6d-130f-440e-b17c-b3473189b6da","""2026-04-22T05:59:52.884Z"""
"870","order","high","New Order","New order #9534 placed by @caveguard — $77.50","false","#orders:72a105a4-f014-4474-90d6-deeae15f26b8","72a105a4-f014-4474-90d6-deeae15f26b8","""2026-04-22T06:02:06.035Z"""
"871","customer","high","New Customer","New account registered: @aprilblackcat","false","#customers:aprilblackcat",,"""2026-04-22T07:02:12.794Z"""
"872","customer","high","New Customer","New account registered: @np","false","#customers:np",,"""2026-04-22T07:23:34.511Z"""
"873","customer","high","New Customer","New account registered: @carlossanchezgarc","false","#customers:carlossanchezgarc",,"""2026-04-22T08:06:14.456Z"""
"874","customer","high","New Customer","New account registered: @admintest","false","#customers:admintest",,"""2026-04-22T08:23:09.760Z"""
"875","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $434.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-22T09:55:31.372Z"""
"876","order","high","New Order","New order #6629 placed by @purpleguava3127 — $340.00","false","#orders:f15f4d8a-83d7-4797-8914-7976319366ff","f15f4d8a-83d7-4797-8914-7976319366ff","""2026-04-22T11:04:09.989Z"""
"877","customer","high","New Customer","New account registered: @elsa_0607","false","#customers:elsa_0607",,"""2026-04-22T11:59:25.075Z"""
"878","order","high","New Order","New order #3027 placed by @superted1987 — $25.50","false","#orders:8b82211e-1b7f-426c-82dd-3d8c880f87e6","8b82211e-1b7f-426c-82dd-3d8c880f87e6","""2026-04-22T17:10:37.741Z"""
"879","customer","high","New Customer","New account registered: @ndwev","false","#customers:ndwev",,"""2026-04-22T17:58:50.169Z"""
"880","order","high","New Order","New order #4552 placed by @ndwev — $17.00","false","#orders:24c578eb-26c3-42ea-b379-9431d98eb070","24c578eb-26c3-42ea-b379-9431d98eb070","""2026-04-22T18:02:04.454Z"""
"881","customer","high","New Customer","New account registered: @hannibal2424","false","#customers:hannibal2424",,"""2026-04-22T21:30:25.380Z"""
"882","order","high","New Order","New order #9732 placed by @hannibal2424 — $25.50","false","#orders:888064d3-bf44-4106-ac6a-05fa0d035c1a","888064d3-bf44-4106-ac6a-05fa0d035c1a","""2026-04-22T21:33:47.200Z"""
"883","order","high","New Order","New order #7762 placed by @david f — $8.50","false","#orders:18a1c286-f49f-4461-800c-ef0c64cdbb51","18a1c286-f49f-4461-800c-ef0c64cdbb51","""2026-04-22T21:44:55.929Z"""
"884","customer","high","New Customer","New account registered: @deepshredz","false","#customers:deepshredz",,"""2026-04-23T00:11:38.832Z"""
"885","order","high","New Order","New order #4252 placed by @deepshredz — $25.50","false","#orders:46fb3f0c-3575-40e6-ae20-5378eff5d308","46fb3f0c-3575-40e6-ae20-5378eff5d308","""2026-04-23T00:29:23.441Z"""
"886","customer","high","New Customer","New account registered: @k2uga","false","#customers:k2uga",,"""2026-04-23T06:36:12.681Z"""
"887","customer","high","New Customer","New account registered: @ladyhjc","false","#customers:ladyhjc",,"""2026-04-23T07:34:09.362Z"""
"888","order","high","New Order","New order #5345 placed by @tobenek — $340.00","false","#orders:2a769951-5ba0-4a6b-8ca6-6337ccd2c7be","2a769951-5ba0-4a6b-8ca6-6337ccd2c7be","""2026-04-23T07:48:59.744Z"""
"889","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $413.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T07:59:31.963Z"""
"890","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $548.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T09:50:11.240Z"""
"891","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $428.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T10:29:07.277Z"""
"892","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $483.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T10:32:21.968Z"""
"893","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $418.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T11:12:41.411Z"""
"894","order","medium","Order Edited","Order #8897 was edited by @scott — new total: $1235.00","false","#orders:c677e3a5-6cfc-4c50-9aff-f618817404f7","c677e3a5-6cfc-4c50-9aff-f618817404f7","""2026-04-23T11:51:07.842Z"""
"895","customer","high","New Customer","New account registered: @frifritzi","false","#customers:frifritzi",,"""2026-04-23T13:06:05.195Z"""
"896","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $328.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-23T14:11:47.441Z"""
"897","order","high","New Order","New order #7693 placed by @purpleguava3127 — $475.00","false","#orders:6ece1473-5c96-4011-8eb7-759ab9288b53","6ece1473-5c96-4011-8eb7-759ab9288b53","""2026-04-23T14:47:32.917Z"""
"898","customer","high","New Customer","New account registered: @equisdu","false","#customers:equisdu",,"""2026-04-23T15:45:55.387Z"""
"899","order","high","New Order","New order #2526 placed by @equisdu — $17.00","false","#orders:4e04ddbd-b4d5-46bd-aa74-aedaba806d3d","4e04ddbd-b4d5-46bd-aa74-aedaba806d3d","""2026-04-23T16:10:41.021Z"""
"900","order","medium","Order Edited","Order #3411 was edited by @prem_peps — new total: $280.00","false","#orders:499e6367-a756-43ef-8460-a5f32ce7122e","499e6367-a756-43ef-8460-a5f32ce7122e","""2026-04-23T16:15:08.847Z"""
"901","order","high","New Order","New order #4527 placed by @purpleguava3127 — $1700.00","false","#orders:35e42e18-170a-429c-9316-1122460ffce4","35e42e18-170a-429c-9316-1122460ffce4","""2026-04-23T16:41:32.311Z"""
"902","order","medium","Order Edited","Order #4527 was edited by @purpleguava3127 — new total: $1360.00","false","#orders:35e42e18-170a-429c-9316-1122460ffce4","35e42e18-170a-429c-9316-1122460ffce4","""2026-04-23T16:43:39.201Z"""
"903","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $334.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-23T17:23:04.601Z"""
"904","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $334.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-23T17:23:23.247Z"""
"905","order","high","New Order","New order #3711 placed by @rwvwsw — $10.50","false","#orders:3bf371a8-38aa-4db8-82b0-b96e9ccb4a70","3bf371a8-38aa-4db8-82b0-b96e9ccb4a70","""2026-04-23T18:08:08.398Z"""
"906","order","medium","Order Edited","Order #8897 was edited by @scott — new total: $1180.00","false","#orders:c677e3a5-6cfc-4c50-9aff-f618817404f7","c677e3a5-6cfc-4c50-9aff-f618817404f7","""2026-04-23T18:49:56.365Z"""
"907","order","medium","Order Edited","Order #9995 was edited by @cptnmolo — new total: $187.50","false","#orders:04dac763-7501-4801-8ee3-b641284949d9","04dac763-7501-4801-8ee3-b641284949d9","""2026-04-23T19:26:50.736Z"""
"908","customer","high","New Customer","New account registered: @djmikeh","false","#customers:djmikeh",,"""2026-04-23T19:45:04.041Z"""
"909","order","high","New Order","New order #5640 placed by @purpleguava3127 — $407.50","false","#orders:9a0cd192-41b2-4f3c-ad99-2790acf4e497","9a0cd192-41b2-4f3c-ad99-2790acf4e497","""2026-04-23T19:57:48.788Z"""
"910","order","high","New Order","New order #1796 placed by @purpleguava3127 — $407.50","false","#orders:ab868e22-e917-4505-8306-97e0165b2336","ab868e22-e917-4505-8306-97e0165b2336","""2026-04-23T20:00:00.447Z"""
"911","order","high","New Order","New order #2791 placed by @purpleguava3127 — $407.50","false","#orders:a9c347d3-1899-4269-98ac-f741e5f68d52","a9c347d3-1899-4269-98ac-f741e5f68d52","""2026-04-23T20:01:49.325Z"""
"912","order","high","New Order","New order #2712 placed by @purpleguava3127 — $170.00","false","#orders:64eaacec-617e-43f4-854c-c7c5f459dfab","64eaacec-617e-43f4-854c-c7c5f459dfab","""2026-04-23T20:03:38.016Z"""
"913","order","high","New Order","New order #3110 placed by @purpleguava3127 — $170.00","false","#orders:51441470-95ff-4f6f-a2ac-3b04fe2f256e","51441470-95ff-4f6f-a2ac-3b04fe2f256e","""2026-04-23T20:05:35.046Z"""
"914","order","high","New Order","New order #4419 placed by @leftyisright — $350.00","false","#orders:8fc56974-e425-426b-8ab4-0d94e11831bd","8fc56974-e425-426b-8ab4-0d94e11831bd","""2026-04-23T20:07:07.909Z"""
"915","order","high","New Order","New order #4607 placed by @purpleguava3127 — $340.00","false","#orders:6bd0f8d0-eb80-4e8e-99e8-cd18ffbc1ea6","6bd0f8d0-eb80-4e8e-99e8-cd18ffbc1ea6","""2026-04-23T20:07:16.086Z"""
"916","order","high","New Order","New order #9772 placed by @purpleguava3127 — $340.00","false","#orders:d722afb2-0f62-41ed-8cef-847aa450dfef","d722afb2-0f62-41ed-8cef-847aa450dfef","""2026-04-23T20:08:31.364Z"""
"917","order","high","New Order","New order #6452 placed by @purpleguava3127 — $340.00","false","#orders:76e8a9a6-daf0-4052-b5e9-55b86883fc94","76e8a9a6-daf0-4052-b5e9-55b86883fc94","""2026-04-23T20:10:14.112Z"""
"918","order","high","New Order","New order #3682 placed by @purpleguava3127 — $340.00","false","#orders:80dd729a-a62e-4c32-b6d7-7882e9d14395","80dd729a-a62e-4c32-b6d7-7882e9d14395","""2026-04-23T20:12:13.529Z"""
"919","order","high","New Order","New order #6058 placed by @purpleguava3127 — $680.00","false","#orders:c7a4d8e2-940a-4938-905f-f8826c762c64","c7a4d8e2-940a-4938-905f-f8826c762c64","""2026-04-23T20:18:35.181Z"""
"920","order","medium","Order Edited","Order #9722 was edited by @johncenacme — new total: $135.00","false","#orders:ad677796-485b-48f3-82bb-03438173e38a","ad677796-485b-48f3-82bb-03438173e38a","""2026-04-23T20:38:15.593Z"""
"921","customer","high","New Customer","New account registered: @johnt2026","false","#customers:johnt2026",,"""2026-04-23T21:13:35.454Z"""
"922","order","high","New Order","New order #5302 placed by @johnt2026 — $25.50","false","#orders:c186bf88-d977-4c85-b5c2-34f00ddd25a0","c186bf88-d977-4c85-b5c2-34f00ddd25a0","""2026-04-23T21:23:38.929Z"""
"923","customer","high","New Customer","New account registered: @meltedcalipo","false","#customers:meltedcalipo",,"""2026-04-23T21:36:37.475Z"""
"924","order","medium","Order Edited","Order #2585 was edited by @mirculina — new total: $183.00","false","#orders:ade38a6a-f607-47ba-b1f3-65fa9c937e55","ade38a6a-f607-47ba-b1f3-65fa9c937e55","""2026-04-23T21:59:42.174Z"""
"925","order","high","New Order","New order #4016 placed by @ohotoba — $8.50","false","#orders:57c15582-ed50-4754-bb71-1e14449cd2ff","57c15582-ed50-4754-bb71-1e14449cd2ff","""2026-04-23T22:41:45.368Z"""
"926","customer","high","New Customer","New account registered: @todomir","false","#customers:todomir",,"""2026-04-24T04:32:43.758Z"""
"927","customer","high","New Customer","New account registered: @pepfreak","false","#customers:pepfreak",,"""2026-04-24T06:31:00.868Z"""
"928","customer","high","New Customer","New account registered: @zippy1313","false","#customers:zippy1313",,"""2026-04-24T07:28:35.800Z"""
"929","customer","high","New Customer","New account registered: @cheshbon","false","#customers:cheshbon",,"""2026-04-24T10:50:18.882Z"""
"930","customer","high","New Customer","New account registered: @shaolin_bro","false","#customers:shaolin_bro",,"""2026-04-24T11:08:57.066Z"""
"931","order","high","New Order","New order #9227 placed by @josie_uk — $25.50","false","#orders:cd4dd5b9-f832-4031-ad71-26e4792cdf5f","cd4dd5b9-f832-4031-ad71-26e4792cdf5f","""2026-04-24T12:04:57.057Z"""
"932","system","medium","Group Buy Status Changed","GB ""SaltnPeps Group Buy"" changed from closed → active","false","#group-buys:93V4L","93V4L","""2026-04-24T12:35:06.451Z"""
"933","order","medium","Order Edited","Order #6113 was edited by @jakeh1992 — new total: $385.00","false","#orders:b213ae65-dc6d-4579-97b3-8dafa365b8c6","b213ae65-dc6d-4579-97b3-8dafa365b8c6","""2026-04-24T12:39:49.020Z"""
"934","order","medium","Order Edited","Order #1312 was edited by @grahamjoyce — new total: $192.50","false","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-24T12:39:54.144Z"""
"935","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $283.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-24T12:40:27.494Z"""
"936","order","medium","Order Edited","Order #1312 was edited by @grahamjoyce — new total: $187.50","false","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-24T12:40:46.862Z"""
"937","order","medium","Order Edited","Order #8310 was edited by @brudabrudda — new total: $386.00","false","#orders:f8108132-7b79-43da-8cd0-84562753b941","f8108132-7b79-43da-8cd0-84562753b941","""2026-04-24T12:42:58.343Z"""
"938","order","high","New Order","New order #8938 placed by @purpleguava3127 — $170.00","false","#orders:ed7cd717-5d96-47fa-93d7-743b4ddeaabc","ed7cd717-5d96-47fa-93d7-743b4ddeaabc","""2026-04-24T13:05:43.563Z"""
"939","order","medium","Order Edited","Order #2785 was edited by @abs — new total: $422.50","false","#orders:9683cee4-7ced-4b39-818c-e5a25d08526c","9683cee4-7ced-4b39-818c-e5a25d08526c","""2026-04-24T13:10:33.322Z"""
"940","order","high","New Order","New order #8410 placed by @bigq8888 — $397.00","false","#orders:14b068ef-8663-4b06-9643-cbbc74b41629","14b068ef-8663-4b06-9643-cbbc74b41629","""2026-04-24T13:12:00.822Z"""
"941","order","high","New Order","New order #4668 placed by @todomir — $563.00","false","#orders:727c880e-9378-4a8e-bdb8-0255c65ca3ea","727c880e-9378-4a8e-bdb8-0255c65ca3ea","""2026-04-24T13:15:58.555Z"""
"942","customer","high","New Customer","New account registered: @ianblaz","false","#customers:ianblaz",,"""2026-04-24T13:17:53.735Z"""
"943","order","high","New Order","New order #1941 placed by @todomir — $525.00","false","#orders:447568fe-c5f5-4965-967d-c2df2fa4b161","447568fe-c5f5-4965-967d-c2df2fa4b161","""2026-04-24T13:18:08.481Z"""
"944","customer","high","New Customer","New account registered: @saulper","false","#customers:saulper",,"""2026-04-24T13:21:02.861Z"""
"945","order","high","New Order","New order #4861 placed by @salsalbob — $55.00","false","#orders:dbc8bc91-bca1-4fe0-b76d-ad1e155acc59","dbc8bc91-bca1-4fe0-b76d-ad1e155acc59","""2026-04-24T13:32:07.436Z"""
"946","order","high","New Order","New order #9571 placed by @msp_14_msp — $570.00","false","#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628","9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628","""2026-04-24T13:42:24.632Z"""
"947","customer","high","New Customer","New account registered: @chff_pep","false","#customers:chff_pep",,"""2026-04-24T13:43:36.153Z"""
"948","order","medium","Order Edited","Order #5854 was edited by @mand233 — new total: $1765.00","false","#orders:bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","""2026-04-24T13:43:49.587Z"""
"949","order","high","New Order","New order #1611 placed by @chff_pep — $17.00","false","#orders:bbe36f62-93ea-45d2-92ad-80989f14617f","bbe36f62-93ea-45d2-92ad-80989f14617f","""2026-04-24T13:47:33.013Z"""
"950","order","high","New Order","New order #3881 placed by @prem_peps — $690.00","false","#orders:1b4f9317-9276-46c9-94e9-4ab61ee65f78","1b4f9317-9276-46c9-94e9-4ab61ee65f78","""2026-04-24T13:51:29.501Z"""
"951","order","high","New Order","New order #4788 placed by @sicoted — $577.50","false","#orders:133aa208-bd94-4c73-af25-42762f40e0fb","133aa208-bd94-4c73-af25-42762f40e0fb","""2026-04-24T13:54:51.883Z"""
"952","order","high","New Order","New order #6487 placed by @sicoted — $577.50","false","#orders:8e1ab7a3-0685-4d9f-9207-4ce3fabce7f0","8e1ab7a3-0685-4d9f-9207-4ce3fabce7f0","""2026-04-24T13:54:54.192Z"""
"953","order","high","New Order","New order #8018 placed by @sicoted — $577.50","false","#orders:2a1a7bfe-8529-4f8e-a7a1-b2c594a2b174","2a1a7bfe-8529-4f8e-a7a1-b2c594a2b174","""2026-04-24T13:54:56.429Z"""
"954","order","high","New Order","New order #9864 placed by @iam0121 — $325.00","false","#orders:2985bb04-90b5-4cf0-8780-9c9cfc5c16bb","2985bb04-90b5-4cf0-8780-9c9cfc5c16bb","""2026-04-24T13:59:16.503Z"""
"955","order","medium","Order Edited","Order #7466 was edited by @cwissuk — new total: $435.00","false","#orders:be93f299-9536-41e7-b2c1-1fb53301bb50","be93f299-9536-41e7-b2c1-1fb53301bb50","""2026-04-24T14:08:46.012Z"""
"956","order","medium","Order Edited","Order #7206 was edited by @backtothepharma — new total: $400.00","false","#orders:9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","""2026-04-24T14:10:34.112Z"""
"957","order","high","New Order","New order #4708 placed by @purpleguava3127 — $135.00","false","#orders:b5e42124-2d3c-409a-97ab-648e2841db2a","b5e42124-2d3c-409a-97ab-648e2841db2a","""2026-04-24T14:10:54.386Z"""
"958","order","high","New Order","New order #6371 placed by @lewis571 — $50.00","false","#orders:b1981d83-4823-4465-aaa5-948a39c0caff","b1981d83-4823-4465-aaa5-948a39c0caff","""2026-04-24T14:16:08.082Z"""
"959","order","medium","Order Edited","Order #7206 was edited by @backtothepharma — new total: $400.00","false","#orders:9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","""2026-04-24T14:21:23.130Z"""
"960","order","medium","Order Edited","Order #7466 was edited by @cwissuk — new total: $465.00","false","#orders:be93f299-9536-41e7-b2c1-1fb53301bb50","be93f299-9536-41e7-b2c1-1fb53301bb50","""2026-04-24T14:34:28.749Z"""
"961","order","medium","Order Edited","Order #6113 was edited by @jakeh1992 — new total: $385.00","false","#orders:b213ae65-dc6d-4579-97b3-8dafa365b8c6","b213ae65-dc6d-4579-97b3-8dafa365b8c6","""2026-04-24T14:52:51.535Z"""
"962","customer","high","New Customer","New account registered: @theofficiald","false","#customers:theofficiald",,"""2026-04-24T14:59:11.714Z"""
"963","order","medium","Order Edited","Order #1083 was edited by @hotlinerider — new total: $555.00","false","#orders:f9bcfb7d-8931-47cd-968f-24310ef12d0a","f9bcfb7d-8931-47cd-968f-24310ef12d0a","""2026-04-24T15:04:29.182Z"""
"964","order","high","New Order","New order #5866 placed by @agathared8888 — $205.00","false","#orders:9a78eb7d-cfaf-4046-a3ca-17709ea8c998","9a78eb7d-cfaf-4046-a3ca-17709ea8c998","""2026-04-24T15:31:27.820Z"""
"965","order","medium","Order Edited","Order #1664 was edited by @del boy6666 — new total: $571.00","false","#orders:92d84fba-b842-417c-8aef-f778a42f78e0","92d84fba-b842-417c-8aef-f778a42f78e0","""2026-04-24T15:32:27.847Z"""
"966","order","medium","Order Edited","Order #2894 was edited by @jord133 — new total: $358.00","false","#orders:cbabbf07-24dc-4f75-a84d-231bb5172b2b","cbabbf07-24dc-4f75-a84d-231bb5172b2b","""2026-04-24T15:50:32.037Z"""
"967","order","high","New Order","New order #1180 placed by @mkp_uk — $268.00","false","#orders:e5e20cb7-51bf-436d-8a07-29ff13023e4c","e5e20cb7-51bf-436d-8a07-29ff13023e4c","""2026-04-24T15:51:52.087Z"""
"968","customer","high","New Customer","New account registered: @konstantin19961996@abv.bg","false","#customers:konstantin19961996@abv.bg",,"""2026-04-24T15:52:50.803Z"""
"969","order","high","New Order","New order #3941 placed by @purpleguava3127 — $340.00","false","#orders:6ec847ca-5b33-4565-a8c6-609f678f8842","6ec847ca-5b33-4565-a8c6-609f678f8842","""2026-04-24T16:02:37.239Z"""
"970","order","medium","Order Edited","Order #2894 was edited by @jord133 — new total: $409.00","true","#orders:cbabbf07-24dc-4f75-a84d-231bb5172b2b","cbabbf07-24dc-4f75-a84d-231bb5172b2b","""2026-04-24T16:06:26.404Z"""
"971","order","medium","Order Edited","Order #1312 was edited by @grahamjoyce — new total: $230.00","true","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-24T16:08:26.724Z"""
"972","customer","high","New Customer","New account registered: @sleepingpep","false","#customers:sleepingpep",,"""2026-04-24T16:14:32.970Z"""
"973","order","high","New Order","New order #5336 placed by @sleepingpep — $345.00","true","#orders:5a5cc22c-c914-4b6a-94ae-d5e1678f58c4","5a5cc22c-c914-4b6a-94ae-d5e1678f58c4","""2026-04-24T16:17:10.387Z"""
"974","order","high","New Order","New order #5595 placed by @panth89 — $150.00","false","#orders:a056346a-0eaf-4e91-9863-f13f22035c97","a056346a-0eaf-4e91-9863-f13f22035c97","""2026-04-24T16:21:35.105Z"""
"975","order","medium","Order Edited","Order #9534 was edited by @julialeonard107 — new total: $273.00","false","#orders:4536669f-9de4-4ced-a5b1-4e74138f2f80","4536669f-9de4-4ced-a5b1-4e74138f2f80","""2026-04-24T16:35:55.554Z"""
"976","order","medium","Order Edited","Order #9470 was edited by @dmacd9 — new total: $293.00","false","#orders:d54b07eb-bdaf-4b06-b1b2-0e73f8786404","d54b07eb-bdaf-4b06-b1b2-0e73f8786404","""2026-04-24T16:36:39.867Z"""
"977","order","high","New Order","New order #2472 placed by @konstantin19961996@abv.bg — $305.00","false","#orders:5560d58e-960e-4b67-8ea8-8beb6433b2dc","5560d58e-960e-4b67-8ea8-8beb6433b2dc","""2026-04-24T16:37:16.145Z"""
"978","order","high","New Order","New order #4804 placed by @konstantin19961996@abv.bg — $332.50","false","#orders:26a0a306-6031-46ff-aad8-4b732a829368","26a0a306-6031-46ff-aad8-4b732a829368","""2026-04-24T16:50:53.812Z"""
"979","order","high","New Order","New order #9473 placed by @aspernight — $160.00","false","#orders:d10c4990-132a-4f1d-a3e4-ee9c63397a64","d10c4990-132a-4f1d-a3e4-ee9c63397a64","""2026-04-24T16:54:47.781Z"""
"980","order","high","New Order","New order #5277 placed by @caveguard — $1753.00","false","#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5","06f51a91-f839-452d-a93e-c0b6905bc0f5","""2026-04-24T16:58:03.319Z"""
"981","order","medium","Order Edited","Order #5277 was edited by @caveguard — new total: $1768.00","false","#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5","06f51a91-f839-452d-a93e-c0b6905bc0f5","""2026-04-24T17:03:39.292Z"""
"982","order","high","New Order","New order #3467 placed by @cptnmolo — $197.50","false","#orders:db92a0ca-0e65-47a9-931e-7075e0163c3c","db92a0ca-0e65-47a9-931e-7075e0163c3c","""2026-04-24T17:09:03.277Z"""
"983","order","high","New Order","New order #1743 placed by @panth89 — $150.00","false","#orders:4954559f-89d2-4166-82ce-ca9dc2d8f0d2","4954559f-89d2-4166-82ce-ca9dc2d8f0d2","""2026-04-24T17:17:10.279Z"""
"984","order","high","New Order","New order #9789 placed by @discost1ck — $25.50","false","#orders:a1204663-ddaa-4ac5-ab53-a1e38efb1140","a1204663-ddaa-4ac5-ab53-a1e38efb1140","""2026-04-24T17:25:28.912Z"""
"985","order","high","New Order","New order #5313 placed by @purpleguava3127 — $170.00","true","#orders:479912e4-a976-4a7c-a1d1-2bb48e3e0c82","479912e4-a976-4a7c-a1d1-2bb48e3e0c82","""2026-04-24T17:51:58.622Z"""
"986","order","high","New Order","New order #1461 placed by @littledragon25 — $148.00","false","#orders:8645c30f-b1d2-4fb7-9f71-250a494783e9","8645c30f-b1d2-4fb7-9f71-250a494783e9","""2026-04-24T18:35:53.344Z"""
