"id","order_id","product_id","product_name","quantity","unit_price","line_total","is_oos","created_at","updated_at"
"79940e4d-17df-4153-af80-1bb7c0bd8e38","92d84fba-b842-417c-8aef-f778a42f78e0","p006","Tirzepatide 45mg","1.00","115.00","115.00","false","""2026-04-24T20:46:24.285Z""","""2026-04-24T20:46:24.285Z"""
"79fafc6c-539c-4e5d-bea5-6feeeee7870c","6918af60-21d0-47f9-8984-7fb5b1b5656d","p026","5-Amino-1MQ 50mg","1.00","75.00","75.00","false","""2026-04-26T06:06:02.060Z""","""2026-04-26T06:06:02.060Z"""
"7a5cf805-04e4-4437-bd47-509883fcd9c0","23305a5f-76e6-46aa-a35c-af595741d7f2","p119","GHK-CU 10g Raw","1.00","85.00","85.00","false","""2026-04-26T08:12:09.972Z""","""2026-04-26T08:12:09.972Z"""
"7b582dcc-4f74-4f28-8f29-78e164e8b1d7","447568fe-c5f5-4965-967d-c2df2fa4b161","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-25T17:47:35.458Z""","""2026-04-25T17:47:35.458Z"""
"7b5b8601-2e24-4863-9a52-6bb881a8d359","097a4596-0c5c-408a-88bf-306f446c31ff","p064","Na Selank 10mg","1.00","70.00","70.00","false","""2026-04-19T07:32:30.040Z""","""2026-04-19T07:32:30.040Z"""
"7b68e742-31f0-40c8-b8e7-fd67d2718063","0e847f77-8fd1-434e-b0c6-f60e5734f496","p007","Tirzepatide 60mg","2.00","135.00","270.00","false","""2026-04-14T13:07:18.521Z""","""2026-04-14T13:07:18.521Z"""
"7bad0534-4a7f-4e1f-8289-75bb4b110a41","ada0a563-7e91-4fd9-825a-305ab7e8dfa0","p064","Na Selank 10mg","0.50","70.00","35.00","false","""2026-04-21T22:59:13.706Z""","""2026-04-21T22:59:13.706Z"""
"7bfcdb9d-da3c-4b91-8710-77130a339123","84d2acb4-498e-496c-8d2d-d31b925c670b","p081","TB500 Frag 10mg","1.00","70.00","70.00","false","""2026-04-16T07:38:10.402Z""","""2026-04-16T07:38:10.402Z"""
"7c130bdb-0b96-4ab6-83bc-4ddc553e49da","2ba79130-c5c1-4a6d-8b15-bdfd6eb1009b","p056","SS-31 50mg","1.00","230.00","230.00","false","""2026-04-15T16:42:02.751Z""","""2026-04-15T16:42:02.751Z"""
"7c1884c6-7df8-47b5-9cfe-32c9bfaeea2b","c5a0962e-ae6d-477f-8090-b7bbf4c5f624","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T11:34:43.415Z""","""2026-04-15T11:34:43.415Z"""
"7c7ccdfd-9485-4830-80db-13a8508bb0a3","96a1f250-5c88-492a-bc0d-5dba5722aa52","p037","PT141 10mg","1.00","60.00","60.00","false","""2026-04-17T19:22:51.926Z""","""2026-04-17T19:22:51.926Z"""
"7cbb5898-dfa0-4d6a-9743-bbd41bec243a","4c2077a6-ff79-4848-a91c-bbf56497992a","p006","Tirzepatide 45mg","1.00","115.00","115.00","false","""2026-04-15T10:28:54.386Z""","""2026-04-15T10:28:54.386Z"""
"7cdd08ab-6200-48cc-815b-e343b37f002b","81500db7-d8fa-4af6-942a-948858bad43f","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","0.50","160.00","80.00","false","""2026-04-25T07:42:28.396Z""","""2026-04-25T07:42:28.396Z"""
"7d9827b4-b35c-4295-b6e4-d702962e810b","302bc110-d230-4793-bda3-fdb7074d65b5","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-18T21:07:44.258Z""","""2026-04-18T21:07:44.258Z"""
"7dcc2566-bab7-4588-97e7-376f56182adf","443b03ab-72c6-482b-a891-35e91388ee6c","p053","Mots-C 40mg","1.00","160.00","160.00","false","""2026-04-26T08:00:33.300Z""","""2026-04-26T08:00:33.300Z"""
"7dda6b5a-ac80-44f2-b97d-d4be912443ac","ce7600db-4607-4b7f-82fe-148d27d6bcde","prod-d10fabfb","Semaglutide 5mg","1.00","45.00","45.00","false","""2026-04-16T12:59:34.219Z""","""2026-04-16T12:59:34.219Z"""
"7e108e17-1137-4fea-8f54-601e17dd785e","23305a5f-76e6-46aa-a35c-af595741d7f2","p010","Retatrutide 20mg","1.00","120.00","120.00","false","""2026-04-26T08:12:09.972Z""","""2026-04-26T08:12:09.972Z"""
"7e10960a-5d66-420f-aacc-62ce3b34fb6a","2404e499-eec5-47ec-9690-b11a59d463fd","p027","5-Amino-1MQ 10mg","0.50","55.00","27.50","false","""2026-04-16T23:29:52.620Z""","""2026-04-16T23:29:52.620Z"""
"7e47482d-b4dd-4ff2-b0ee-fa32c4f9efcf","8645c30f-b1d2-4fb7-9f71-250a494783e9","p014","Cagrilintide 5mg","1.00","90.00","90.00","false","""2026-04-24T18:35:53.263Z""","""2026-04-24T18:35:53.263Z"""
"7e8c24aa-9dbe-4bda-a724-31f3aa7b3177","f8108132-7b79-43da-8cd0-84562753b941","p014","Cagrilintide 5mg","1.00","90.00","90.00","false","""2026-04-25T15:19:08.908Z""","""2026-04-25T15:19:08.908Z"""
"7f08d50c-3aa7-45fe-ac04-c897c0cba8a1","151c03ff-d6a1-4cbc-961d-ba989cafa53d","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-17T15:07:28.529Z""","""2026-04-17T15:07:28.529Z"""
"7fa8b41f-08cd-450b-a0a6-350404e4965a","8d2fd92e-c05f-48a8-a892-f152bc7a1c74","p084","KPV 10mg","1.00","60.00","60.00","false","""2026-04-18T11:38:49.022Z""","""2026-04-18T11:38:49.022Z"""
"80613a68-6aee-4df0-9a60-f9627dc45b6f","ce7600db-4607-4b7f-82fe-148d27d6bcde","p102","Cerebrolysin 30mg GMP 10ml 10vials","1.00","45.00","45.00","false","""2026-04-16T12:59:34.219Z""","""2026-04-16T12:59:34.219Z"""
"81498b2b-a232-4220-a72b-3e68eccf6c4e","9f550a2f-d9a1-43fb-9615-f03841cae5fc","p030","BPC 157 10mg","1.00","45.00","45.00","false","""2026-04-19T06:36:27.026Z""","""2026-04-19T06:36:27.026Z"""
"81f617a6-3fd5-49d6-a218-2f32bd532dda","76a9ac3e-cb29-48dd-a0d6-6790768addd1","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-24T22:57:49.692Z""","""2026-04-25T04:04:39.657Z"""
"81f6be8e-35b1-4f61-824e-361b56e2a67f","9658b1e9-89ae-4d1d-9534-03eed7394504","p026","5-Amino-1MQ 50mg","2.00","75.00","150.00","false","""2026-04-16T19:45:57.631Z""","""2026-04-16T19:45:57.631Z"""
"82cf0ece-ad90-4c65-a3fc-4ea619c146ef","2afa8d4d-5db4-4370-9c9e-2eca253a1b3c","p024","HGH 10IU","2.00","50.00","100.00","false","""2026-04-16T19:26:07.575Z""","""2026-04-16T19:26:07.575Z"""
"83bcf171-bdda-41cd-8fcd-3ca45c6b86a6","06f51a91-f839-452d-a93e-c0b6905bc0f5","p013","Retatrutide 50mg","1.00","205.00","205.00","false","""2026-04-26T07:30:15.146Z""","""2026-04-26T07:30:15.146Z"""
"84b0d9af-cef4-43b0-91e5-37d1cc300816","8458d26a-d9fb-4ed7-8892-87a41c16e931","prod-45ea439b","test","1.00","2.00","2.00","false","""2026-04-15T20:07:57.824Z""","""2026-04-15T20:07:57.824Z"""
"84d1306e-10a9-4800-b0fb-af76c2e608b4","75ee91e8-bd60-483d-965f-c82e89293296","p064","Na Selank","0.50","70.00","35.00","false","""2026-04-23T17:23:23.228Z""","""2026-04-23T17:23:23.228Z"""
"8531c256-dc32-4e12-a60c-81b4f2d1bc16","7541dff6-b97c-4d58-96da-e7d21db85bec","prod-fd59d68b","Convipen","3.00","11.53","34.59","false","""2026-04-15T12:10:55.305Z""","""2026-04-15T12:10:55.305Z"""
"85b2eaa5-be23-41cf-8317-1a1a9104dae7","f15f4d8a-83d7-4797-8914-7976319366ff","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-22T11:04:09.919Z""","""2026-04-22T11:04:09.919Z"""
"85c93a3b-1bae-4055-97af-2ed4fdcf38b0","cb463b4b-f7f9-454c-adbc-05991854aaba","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T11:46:32.789Z""","""2026-04-15T11:46:32.789Z"""
"86771440-6d80-4ee5-998a-f508dc93605f","1de0fbc4-d98f-4f7c-8b4b-2892f5ed0c2e","p119","GHK-CU 10g Raw","0.50","85.00","42.50","false","""2026-04-16T07:50:49.997Z""","""2026-04-16T07:50:49.997Z"""
"86aad65a-ab96-4348-9a4b-54203cdb7043","28896ae7-e550-438e-8e8f-1b260bd2f0cc","p079","GHK-CU 50mg","1.00","40.00","40.00","false","""2026-04-17T22:59:55.326Z""","""2026-04-17T22:59:55.326Z"""
"86b068f5-9d29-469b-893e-f582ce713289","4c1da8ac-8eb2-44bb-a040-6a7f57e27036","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-18T11:30:17.447Z""","""2026-04-18T11:30:17.447Z"""
"886ceb83-d924-418e-92fb-b9b74842d64b","4536669f-9de4-4ced-a5b1-4e74138f2f80","p077","AHK-CU 100mg","1.00","60.00","60.00","false","""2026-04-24T16:35:55.416Z""","""2026-04-24T16:35:55.416Z"""
"8a6dafb6-1cae-4015-93c6-a06d35719ea6","76cb737e-747a-447d-b35c-449980d7b4d9","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-19T22:19:18.659Z""","""2026-04-19T22:19:18.659Z"""
"8a82fba9-6671-4419-9e82-e75bb29327b7","81500db7-d8fa-4af6-942a-948858bad43f","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","false","""2026-04-25T07:42:28.396Z""","""2026-04-25T07:42:28.396Z"""
"8b53f389-1892-4f4d-ad78-3225b9fb6140","cd4dd5b9-f832-4031-ad71-26e4792cdf5f","prod-921c7f23","Gensupen2","3.00","8.50","25.50","false","""2026-04-24T12:04:57.012Z""","""2026-04-24T12:12:03.734Z"""
"8b6a5f92-76af-491b-87b0-1aa7d3fe25c6","da0d0c71-8707-4378-942e-420115eec096","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","false","""2026-04-19T08:10:33.941Z""","""2026-04-19T08:10:33.941Z"""
"8bd80d10-7d53-4ed2-b963-3277809810d9","499e6367-a756-43ef-8460-a5f32ce7122e","prod-3440c65c","Cagrilintide 10mg","1.00","135.00","135.00","false","""2026-04-25T22:46:35.368Z""","""2026-04-25T22:46:35.368Z"""
"8c8475b4-7bb4-4511-8ce3-e51716fee42b","da9fd69c-1006-4579-9f4f-0039e9a2f2e6","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-16T21:50:02.026Z""","""2026-04-16T21:50:02.026Z"""
"8cb24bd9-d637-4035-ac9e-28cb958b9b10","493374cd-f81f-437a-a3aa-35b455a7f607","prod-3440c65c","Cagrilintide 10mg","1.00","135.00","135.00","false","""2026-04-19T15:37:28.981Z""","""2026-04-19T15:37:28.981Z"""
"8cd880b9-96d6-42ae-8b13-a9bafcf8958a","c319c0eb-e720-4d39-9172-6a90d8d29340","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-25T06:57:13.504Z""","""2026-04-25T06:57:13.504Z"""
"8cfdc9c8-18cc-402f-bd70-fcc92f766d7d","3e466ee9-71bb-4770-9498-ac9a546f78b0","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-16T07:42:54.885Z""","""2026-04-16T07:42:54.885Z"""
"8e6ea4df-1d34-4f6e-81f7-e8bcb94ac043","31d52468-64fc-4d46-b4b7-700eef0ac917","p101","HMG 75IU 10vials","1.00","75.00","75.00","false","""2026-04-25T12:35:00.613Z""","""2026-04-25T12:35:00.613Z"""
"8eddaced-a5d2-4ea2-aaa2-450713093ba3","d3f3657a-5f75-4957-9d4d-8a2b78957590","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-26T01:13:04.621Z""","""2026-04-26T01:13:04.621Z"""
"900d5c4c-4644-4c3c-a1be-17ab76e6369a","ab1ad001-6dc7-47e2-9261-5754f1f7c254","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-16T23:23:42.862Z""","""2026-04-16T23:23:42.862Z"""
"90cdff48-2a39-4b5c-8e0d-594f5d19f102","7ae6c059-1b68-47a7-bd23-ee3a53c75d16","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-21T20:41:43.147Z""","""2026-04-21T20:41:43.147Z"""
"90d220d9-55df-4ef0-8655-e39e06100cc6","dae30146-976a-4d5b-8860-636bfafeb3a4","prod-921c7f23","Gensupen2","2.00","11.53","23.06","false","""2026-04-15T11:34:27.644Z""","""2026-04-15T11:34:27.644Z"""
"91183b3b-174d-44e4-b516-0226de7b3fa5","4d5e448f-a3f2-408f-91f4-80ae86deb963","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","false","""2026-04-25T03:13:57.517Z""","""2026-04-25T03:13:57.517Z"""
"91d26012-1e70-46c5-95ac-58f4ae4ba746","cbabbf07-24dc-4f75-a84d-231bb5172b2b","p042","Melanotan II 10mg","1.00","40.00","40.00","false","""2026-04-24T16:06:26.383Z""","""2026-04-24T16:06:26.383Z"""
"92ab4a95-bbfd-4eed-8b49-8264194b024b","db92a0ca-0e65-47a9-931e-7075e0163c3c","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","false","""2026-04-24T17:09:03.230Z""","""2026-04-24T17:09:03.230Z"""
"92ea2e9c-ee47-4d49-be6d-7a88560b7282","4dde89a1-c9c6-4378-aa6c-8ea50dfdde2c","p062","Selank 10mg","0.50","55.00","27.50","false","""2026-04-25T08:07:39.310Z""","""2026-04-25T08:07:39.310Z"""
"933c316d-4e44-44e9-93ec-85960e18f920","5940894e-1d74-41da-93b5-3cfa95b815b2","p073","CJC No DAC / Ipa 5/5mg","1.00","75.00","75.00","false","""2026-04-16T10:06:50.168Z""","""2026-04-16T10:06:50.168Z"""
"9346bf58-427d-4b41-86ca-d3c500a6a092","f8108132-7b79-43da-8cd0-84562753b941","p010","Retatrutide 20mg","3.00","120.00","360.00","false","""2026-04-25T15:19:08.908Z""","""2026-04-25T15:19:08.908Z"""
"94b77c9f-a345-4792-9db3-24e536a04537","b59e7b57-45cd-4da7-81c4-6a19df43ff76","prod-3440c65c","Cagrilintide 10mg","1.00","135.00","135.00","false","""2026-04-17T11:12:30.904Z""","""2026-04-17T11:12:30.904Z"""
"9599dda7-9ea0-4973-a655-0cfbdd027989","c20d2430-747d-4eb8-938b-bccd4d65cb58","prod-921c7f23","Gensupen2","3.00","11.53","34.59","false","""2026-04-15T13:13:11.403Z""","""2026-04-15T13:13:11.403Z"""
"95f948d1-e719-4d80-9030-557726f59c47","64eaacec-617e-43f4-854c-c7c5f459dfab","prod-8faf9af7","Retatrutide 140mg","0.50","340.00","170.00","false","""2026-04-23T20:03:37.896Z""","""2026-04-23T20:03:37.896Z"""
"97287fda-c076-4c26-99bb-3d6dc560b75e","874e3147-528b-4b49-b3a5-6b3e46d786ba","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T11:17:52.740Z""","""2026-04-15T11:17:52.740Z"""
"97672828-3129-48ef-bc84-21f5df17a592","4c2077a6-ff79-4848-a91c-bbf56497992a","p106","Vesugen 20mg","1.00","120.00","120.00","false","""2026-04-15T10:28:54.386Z""","""2026-04-15T10:28:54.386Z"""
"97aed5b2-1e5b-4097-9fba-bef9666bb09d","ce7600db-4607-4b7f-82fe-148d27d6bcde","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","false","""2026-04-16T12:59:34.219Z""","""2026-04-16T12:59:34.219Z"""
"9819f35f-6e3a-40da-9ddc-b42b763f5693","96a1f250-5c88-492a-bc0d-5dba5722aa52","p002","Tirzepatide 10mg","2.00","65.00","130.00","false","""2026-04-17T19:22:51.926Z""","""2026-04-17T19:22:51.926Z"""
"99291c39-eb01-452d-8617-0fcf33002557","2afa8d4d-5db4-4370-9c9e-2eca253a1b3c","p021","BAC water 3ml","1.00","15.00","15.00","false","""2026-04-16T19:26:07.575Z""","""2026-04-16T19:26:07.575Z"""
"993312c0-943c-4b5b-807a-7eb43517c4a1","63948701-a690-40bc-8b3f-e2d202f99446","p010","Retatrutide 20mg","2.00","120.00","240.00","false","""2026-04-25T09:22:26.081Z""","""2026-04-25T09:22:26.081Z"""
"9941d82a-4c89-49af-bc45-16816d07332e","443b03ab-72c6-482b-a891-35e91388ee6c","p042","Melanotan II 10mg","1.00","40.00","40.00","false","""2026-04-26T08:00:33.300Z""","""2026-04-26T08:00:33.300Z"""
"9967ad34-6527-482c-85a9-5dbcf8a4d1c6","f4c02ea2-8ecd-403d-893d-9178eb6ab622","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","false","""2026-04-24T19:28:34.183Z""","""2026-04-24T19:28:34.183Z"""
"99c467eb-e23f-457a-bd75-0b6d856b64a7","84fb16e2-b251-4cac-8a9a-5840e53d7b0f","p053","Mots-C 40mg","1.00","160.00","160.00","false","""2026-04-26T05:52:46.458Z""","""2026-04-26T05:52:46.458Z"""
"9a0d05b5-7723-485e-aed2-295a498a571a","28896ae7-e550-438e-8e8f-1b260bd2f0cc","p010","Retatrutide 20mg","0.50","120.00","60.00","false","""2026-04-17T22:59:55.326Z""","""2026-04-17T22:59:55.326Z"""
"9b63bb14-ab09-4423-bde6-134cf578137d","54ca9e75-0293-467a-a57c-d0e2da8573f1","prod-3440c65c","Cagrilintide 10mg","0.50","135.00","67.50","false","""2026-04-24T22:14:38.446Z""","""2026-04-24T22:14:38.446Z"""
"9babe527-6ba4-4e63-9b1b-08c08cfd5f16","6d22a65f-dd68-42ff-b529-54c767053426","prod-921c7f23","Gensupen2","3.00","11.53","34.59","false","""2026-04-15T12:22:52.201Z""","""2026-04-15T12:22:52.201Z"""
"9c071e40-056b-4e66-a4e6-7e24ed682efe","abedafdf-84b2-492c-af67-3c7164475f7a","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T11:13:49.720Z""","""2026-04-15T11:13:49.720Z"""
"9d1c3cff-9abe-4e8a-97d4-f563e55807a5","15370175-1912-4577-8652-aced59c714d2","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T20:09:05.174Z""","""2026-04-15T20:09:05.174Z"""
"9d8315d3-18d1-4aaf-8c67-3dc5c29c843c","4dde89a1-c9c6-4378-aa6c-8ea50dfdde2c","p078","GHK-CU 100mg","0.50","51.00","25.50","false","""2026-04-25T08:07:39.310Z""","""2026-04-25T08:07:39.310Z"""
"9de37df5-77c2-4011-b176-8358941cdadd","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","prod-b60c8abb","AOD-9604 5mg","4.00","70.00","280.00","false","""2026-04-25T22:25:06.780Z""","""2026-04-25T22:25:06.780Z"""
"9f395144-df0e-4d30-abdb-410dde55ce0a","a688968f-f3db-4398-a194-9451dfc15522","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-17T11:11:00.817Z""","""2026-04-17T11:11:00.817Z"""
"9f50921d-c153-4ce7-89e2-6a3d0fa1f4ba","d3f3657a-5f75-4957-9d4d-8a2b78957590","p019","BAC water 10ml","1.00","25.00","25.00","false","""2026-04-26T01:13:04.621Z""","""2026-04-26T01:13:04.621Z"""
"9fe59913-4114-45d8-9b41-eb7a56c0001c","20db26c4-cd2b-4dfa-9cee-7081e134eca6","p005","Tirzepatide 30mg","0.50","90.00","45.00","false","""2026-04-16T08:20:51.550Z""","""2026-04-16T08:20:51.550Z"""
"a0559208-5ac6-45f6-8083-4ce1fcb73408","9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","false","""2026-04-26T06:36:12.368Z""","""2026-04-26T06:36:12.368Z"""
"a15ee20b-83df-4008-b490-8c3f516242ff","af4ca4b6-2a2b-4794-a96b-2c8807ce3aee","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-21T13:06:06.925Z""","""2026-04-21T13:06:06.925Z"""
"a1837e55-7c34-40db-93b2-a6d366220ca3","bdcc93d2-85b9-4e70-9eba-18a680e5adc5","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T11:28:01.320Z""","""2026-04-23T15:04:26.063Z"""
"a265dd7f-701b-403d-a982-7e7419a92b50","c319c0eb-e720-4d39-9172-6a90d8d29340","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-25T06:57:13.504Z""","""2026-04-25T06:57:13.504Z"""
"a2a0b28e-3edc-484d-994a-db42d78da0c4","69cbb9e1-562b-4eaa-98aa-8d345bec4835","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-21T13:26:31.369Z""","""2026-04-21T13:26:31.369Z"""
"a2b8570a-1c71-4958-8840-af7ee1e76f49","be93f299-9536-41e7-b2c1-1fb53301bb50","p006","Tirzepatide 45mg","1.00","115.00","115.00","false","""2026-04-25T20:27:35.544Z""","""2026-04-25T20:27:35.544Z"""
"a2cc3c22-57df-4edb-90f5-b11d82b9ea5e","874e3147-528b-4b49-b3a5-6b3e46d786ba","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-15T11:17:52.740Z""","""2026-04-15T11:17:52.740Z"""
"a3b441bd-db37-4b72-b3df-fedd1f03bd7b","914ba8ea-d4bc-42ba-b3c1-a0a3feef1239","p043","Melanotan I 10mg","1.00","50.00","50.00","false","""2026-04-25T18:02:41.972Z""","""2026-04-25T18:02:41.972Z"""
"a4672e9c-a750-413a-ba28-f124172ee604","be93f299-9536-41e7-b2c1-1fb53301bb50","p012","Retatrutide 40mg","1.00","165.00","165.00","false","""2026-04-25T20:27:35.544Z""","""2026-04-25T20:27:35.544Z"""
"a5305a15-66b3-4834-a28a-a4876c7486fe","8d2fd92e-c05f-48a8-a892-f152bc7a1c74","p052","Mots-C 20mg","1.00","95.00","95.00","false","""2026-04-18T11:38:49.022Z""","""2026-04-18T11:38:49.022Z"""
"a5b1189f-506e-45a0-bbea-6defd5b7c459","4d5e448f-a3f2-408f-91f4-80ae86deb963","p011","Retatrutide 30mg","1.00","155.00","155.00","false","""2026-04-25T03:13:57.517Z""","""2026-04-25T03:13:57.517Z"""
"a5c2ac6d-edb0-43fb-b714-4d8903180d43","06f51a91-f839-452d-a93e-c0b6905bc0f5","p078","GHK-CU 100mg","5.00","51.00","255.00","false","""2026-04-26T07:30:15.146Z""","""2026-04-26T07:30:15.146Z"""
"a5de3fbb-ca3d-4579-bc13-ed7fbceb4422","f9bcfb7d-8931-47cd-968f-24310ef12d0a","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-24T15:04:29.045Z""","""2026-04-24T15:04:29.045Z"""
"a5df6b07-288c-417d-813b-b946e1f0c6df","138733f8-86d8-46cc-bd05-1b3b5abf7624","","Convipen","1.00","8.50","8.50","false","""2026-04-15T13:47:18.056Z""","""2026-04-15T13:47:18.056Z"""
"a682b0a2-40c8-4754-a543-276f8c8c6ef0","a631f732-c512-4b5d-84e5-bd660207a5f3","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","false","""2026-04-25T09:42:56.554Z""","""2026-04-25T09:42:56.554Z"""
"a68756a7-2b36-41b3-9b48-3d8d37d2bb9e","26a0a306-6031-46ff-aad8-4b732a829368","p049","Tesamorelin 10mg","1.00","125.00","125.00","false","""2026-04-25T11:31:23.419Z""","""2026-04-25T11:31:23.419Z"""
"a6a4864d-c4cd-40bf-bd9a-d29bfb6cbf9b","9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628","p030","BPC 157 10mg","1.00","45.00","45.00","false","""2026-04-26T06:36:12.368Z""","""2026-04-26T06:36:12.368Z"""
"a6d1acae-17cc-4db4-b84a-d83e9ab52741","46fef29e-8e9d-4ddc-a980-2e2945ed2c15","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-15T17:24:45.615Z""","""2026-04-15T17:24:45.615Z"""
"a75fad1b-833b-42f9-b159-b31b35d84a43","db92a0ca-0e65-47a9-931e-7075e0163c3c","p029","VIP 10mg","0.50","125.00","62.50","false","""2026-04-24T17:09:03.230Z""","""2026-04-24T17:09:03.230Z"""
"a76950f2-86be-4241-950c-36d93ee7963a","dac862fa-9883-405d-b949-da724c22e900","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-15T23:46:14.682Z""","""2026-04-24T20:26:09.819Z"""
"a7e72ae2-8a24-41fd-aef5-5f2112abbe86","e9e00a86-eae2-46f9-b5e6-19e8d77da32d","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-15T17:05:35.896Z""","""2026-04-15T17:05:35.896Z"""
"a8a2c53d-5e3b-4c03-a0d0-25bf988e8764","9a0cd192-41b2-4f3c-ad99-2790acf4e497","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-23T19:57:48.735Z""","""2026-04-23T19:57:48.735Z"""
"a8b444a2-083b-4209-81c4-145f92f1e099","63948701-a690-40bc-8b3f-e2d202f99446","p062","Selank 10mg","1.00","55.00","55.00","false","""2026-04-25T09:22:26.081Z""","""2026-04-25T09:22:26.081Z"""
"a9317256-713e-4b07-ad4b-3ea730fd8bdc","b213ae65-dc6d-4579-97b3-8dafa365b8c6","p042","Melanotan II 10mg","0.50","40.00","20.00","false","""2026-04-24T14:52:51.402Z""","""2026-04-24T14:52:51.402Z"""
"aa949cde-f08a-49f5-a465-d18d008084d8","be93f299-9536-41e7-b2c1-1fb53301bb50","p015","Cagrilintide 10mg","0.50","170.00","85.00","false","""2026-04-25T20:27:35.544Z""","""2026-04-25T20:27:35.544Z"""
"ab6e7041-0fc6-4fbc-be57-ab98b918f48d","bbe4556d-ac5a-43d3-9fe1-46cb79528686","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T11:59:08.728Z""","""2026-04-15T11:59:08.728Z"""
"aba8474c-d0c9-4327-a145-a74dbe2ea62d","9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","p062","Selank 10mg","1.00","55.00","55.00","false","""2026-04-24T14:21:23.109Z""","""2026-04-24T14:21:23.109Z"""
"abd5cbc2-d910-4ae5-b1f8-acd2aa9151b6","b213ae65-dc6d-4579-97b3-8dafa365b8c6","p005","Tirzepatide 30mg","1.00","90.00","90.00","false","""2026-04-24T14:52:51.402Z""","""2026-04-24T14:52:51.402Z"""
"abe36372-47a4-419d-96e8-5310e1ef470b","3c9bd3da-be88-45b7-a759-79471531dd9d","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-15T20:27:01.208Z""","""2026-04-15T20:27:01.208Z"""
"ac1234d8-f894-4e1f-9f41-6c4486c50a20","76e8a9a6-daf0-4052-b5e9-55b86883fc94","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-23T20:10:13.990Z""","""2026-04-23T20:10:13.990Z"""
"ac7f50e4-839c-4793-a0c8-3d81a338d6e3","84d2acb4-498e-496c-8d2d-d31b925c670b","p019","BAC water 10ml","1.00","25.00","25.00","false","""2026-04-16T07:38:10.402Z""","""2026-04-16T07:38:10.402Z"""
"acae1d97-f505-405a-aee6-9514653d6c29","b577738a-1f9e-4fce-b61f-69d9bdea6457","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-16T22:12:39.362Z""","""2026-04-16T22:12:39.362Z"""
"acfe9fbb-4c61-4de2-b611-f812cde8a2ff","cbabbf07-24dc-4f75-a84d-231bb5172b2b","p011","Retatrutide 30mg","2.00","155.00","310.00","false","""2026-04-24T16:06:26.383Z""","""2026-04-24T16:06:26.383Z"""
